rsv_id,user_id,isbn,rsv_date,status
38c23ddd-15bd-4d76-a989-3d35dc371065,37622,385134444,2024-11-27,disponible
08d93a64-f842-4a11-aa69-d4e51306910a,255229,446342963,2024-07-27,disponible
b1ce8c92-7465-4761-9593-32a87c1313f6,203741,23672609,2024-07-19,reserved
4576a96b-6a25-40ac-9d3b-441c8f460615,101438,1567615325,2024-10-17,disponible
6d102ccc-45db-46ee-a7c3-708a2113b96f,170110,451410327,2024-05-27,reserved
252739b3-8cc9-4f43-9249-193f148dc77f,216636,553569902,2024-11-02,reserved
2fa3126d-6f43-425f-bfbd-b81e005e2afc,214747,553574116,2024-07-27,reserved
4096f867-3634-4770-b835-e2e1f459d0f2,227798,3442413508,2024-04-16,reserved
bca2d0f9-4606-4a12-ac27-4515f5aa1313,265492,385479484,2024-01-30,reserved
f45b3e83-f898-441c-ba19-0666ce9131c7,276673,3257234015,2024-10-04,disponible
3bef772d-df1b-47e6-9c86-4fb253154336,12828,30914566,2024-02-15,disponible
f1a54b63-1afa-4b69-a483-12d0267d2ec2,175088,425185796,2024-08-11,reserved
543f66af-238e-4691-9a08-f35d467b4d6e,113499,087923573X,2024-01-15,reserved
97fff2ab-151f-4154-aa26-c1c25a2cac6c,232682,1573223328,2024-08-07,disponible
52d21972-7c7f-407b-8da4-88fe9b740e17,3807,399142614,2024-10-29,reserved
aa9746ab-1c3a-47fe-8fd0-5f0e9247f3d6,75092,375703128,2024-08-26,reserved
c49662a6-70ed-4fe2-85f3-bc241cfc027a,222969,553232320,2024-05-03,reserved
c9f29730-270c-4acd-9d63-4c2ef67f8745,211549,440318688,2024-08-08,disponible
62160be8-088c-4a9d-bef8-db971442aa68,228423,345314980,2024-09-23,disponible
517ae875-32e2-44b8-a8bd-75a9f37b47a2,256518,3455042457,2024-03-11,disponible
787a34db-1304-47c7-b650-3eb0d25fd32f,131522,380811812,2024-03-31,disponible
bfa9d805-606e-4423-a2ee-6f608e1167cd,242119,452267110,2024-04-30,reserved
382428c3-5d26-400b-8e74-a98850a3e47d,157188,451187261,2024-09-17,reserved
c0e529af-2dbc-4dd2-98c7-7b3cf1d75da1,132152,425068293,2024-03-28,disponible
30d127b4-1d99-4d79-94c0-f32d831477ab,165452,553295233,2024-08-10,disponible
15c719de-5f54-48fd-8fcb-56acf553cc6e,42186,743246071,2024-02-09,reserved
ab0d3db1-b517-4e83-8353-f83867b00d68,51149,743417682,2024-01-26,disponible
306b5dc6-22f7-40b2-ba8b-040877169aca,124734,385507593,2024-02-28,disponible
d3ab6180-4b43-4e6b-97c4-421345e970c0,98538,345441036,2024-01-17,reserved
4c16d89e-4a87-4ac4-8f86-5e17ad8c88cb,235447,345366700,2024-12-17,reserved
392143c4-3ecd-4bfd-916b-617e2b7e8160,115834,441470017,2024-12-05,reserved
24ff2864-597f-4547-97eb-aeaf6eeb8244,218216,441046371,2024-11-06,reserved
0000dbf4-842a-4688-8f79-16e43090be4e,199470,553575708,2024-11-20,disponible
49beea1a-2420-431e-ae2a-1d8962fa1d2c,184553,812542843,2024-03-22,reserved
8bc61911-8e8e-4f41-87d3-3160301a2aac,219279,553281747,2024-01-26,disponible
220d32b6-f93f-4c45-8438-57cd70bd316d,250568,1572971967,2024-11-13,disponible
dc25c181-dcf9-4b6f-809a-3020a2199865,189624,1565049314,2024-02-11,reserved
4f0362b7-3c38-4751-82bd-31f583a28fe2,278495,006109398X,2024-09-12,reserved
d7ad5819-9cad-469b-b155-af8b531b6a9c,208486,156947012X,2024-04-10,reserved
548ff964-1937-4c04-bf99-0962dca274ef,222451,312867549,2024-12-03,disponible
9bd83d14-4062-4455-8b8f-db23cf4b307d,58555,157322202X,2024-07-29,reserved
ab9e57a6-1448-4d61-b7e1-b081ff183eec,26382,879516283,2024-09-10,disponible
2059c810-56e5-43ff-958d-d33d17b0c8ba,118295,812571339,2024-05-06,disponible
4cd00086-3676-466e-bd97-940c1ed3fe23,184186,037541200X,2024-11-05,reserved
59729e33-2b47-425d-a7ff-5b8ec3a31d8a,71557,380732033,2024-08-25,disponible
2f9453ff-68b4-4f8b-be96-3fb97cd9eb45,161585,553278274,2024-11-02,disponible
bd2bd502-416b-4d0b-9d04-040890258163,214599,553571885,2024-03-03,disponible
6deeb050-b5c0-45cc-9392-c74808c773d7,56847,014034294X,2024-08-19,disponible
59bf33e6-b026-43ce-b676-103929ba4980,81447,192883244X,2024-03-04,disponible
685a3b5e-e316-47c0-b50d-7468078026fa,70798,934641641,2024-01-26,reserved
b7fcbe2c-cedf-4bbf-aad6-1a5b9087a880,71314,1851820442,2024-09-06,disponible
cbbdae67-37ee-4fec-8627-41650ee5207e,193407,446671444,2024-07-15,disponible
af78fd35-8a57-404a-9a43-01267e773709,265511,440717949,2024-01-12,disponible
89d38bdd-51ed-4c52-9a7d-856fc08e846d,98817,140502343,2024-03-26,reserved
68dafa4b-57cb-4cac-bb1d-545945e07e6c,199633,590478346,2024-11-09,disponible
dbf69e43-3a81-460f-95af-5dff43d183d3,120223,440474655,2024-11-09,disponible
ff0c9111-9bc6-40e5-9db3-d61ace8ed06e,136945,806968532,2024-08-25,reserved
cff19a8e-0b27-4778-a165-04264de31714,47808,385318413,2024-01-12,reserved
54c7bbbd-2cbb-4473-8f58-417c3b9676d4,241861,1569873291,2024-03-21,disponible
8f67cf76-cda7-4f1a-b2fa-04e2019513b6,271073,1569870381,2024-08-11,reserved
eb829789-f465-4991-8991-02852508acde,99181,030701035X,2024-06-24,disponible
4e112b2b-b9df-4e0b-9ce8-183b12f053c0,115833,439327660,2024-07-11,disponible
c5442134-5142-49a5-8265-c550b88868f0,25899,1885221665,2024-07-02,disponible
105bd954-9d1a-4d74-9324-c9feb92c66d5,105331,006441082X,2024-08-26,disponible
490409dc-c52d-4184-84a0-7b48e1c3cec7,166972,590189344,2024-04-17,reserved
4e77048b-9b62-44e3-92d1-cedea9ae4833,169167,1561791334,2024-10-06,disponible
9357d760-0cfd-497f-974f-a95d5b352dff,78682,553225413,2024-06-14,disponible
78dbbf65-7092-41d7-bcdc-35ee339519e4,202080,451188586,2024-11-27,disponible
8b9fd399-53c8-4215-ade0-e2281b7116ab,126181,1561568805,2024-04-04,reserved
b15cb062-f5aa-4be0-8973-4b00b9936003,194186,043921064X,2024-04-12,disponible
ddbaa170-8eae-4ca3-8946-a2e77267ae18,220910,717289079,2024-04-20,reserved
e350f811-d67b-4b84-aa85-9a21edeca8ce,71764,842341137,2024-04-15,reserved
6245b87b-ad87-466b-9374-addedba0c626,146552,439057469,2024-12-23,reserved
d3dede2f-c3cd-4d71-b925-e6106abcdcaf,66085,590425587,2024-05-30,reserved
a6dad556-d028-40fd-af39-616d09a42cc0,163171,440402921,2024-02-18,disponible
d0d1e75c-1653-4f12-9d21-5949d05cb79f,192365,316142336,2024-03-12,disponible
9274aa05-19c9-4b5a-8fca-bcf12b78d07c,210312,310202639,2024-08-28,reserved
882285ef-f6b7-4cd3-a210-0281a7c7b4c7,200307,310495512,2024-03-02,reserved
4967eb2f-14c0-4bf9-a324-c6cea026fe3c,46115,1889733008,2024-05-12,reserved
14464acc-53b0-4655-abb9-c33ac5031941,192625,440406943,2024-08-15,reserved
490a2eca-72e9-4f8d-92ca-0ed8c8a05792,52176,1856975770,2024-12-28,reserved
e50f8514-a816-401f-91df-17061c434674,41969,1568222033,2024-01-06,disponible
7fd0848b-9077-40d0-b16e-8283f8ddabd3,28540,9531530319,2024-03-22,reserved
b5e02790-6cc7-4216-8235-d8373899e2c9,22394,8631301663,2024-01-25,disponible
89dde6f5-522d-4154-b08e-559b1965f2bb,140632,1567186483,2024-04-28,reserved
37faded4-f1f2-4c1a-8f77-6ec4bf3ae35e,198208,738841943,2024-09-18,disponible
2fa0aa52-3d84-4c0a-9c29-b38160e4634d,59444,806512687,2024-07-11,reserved
25de3f31-ce6d-4a8c-a5c9-b6dc16a5a50f,135093,875420486,2023-12-31,disponible
6a95141e-fa1e-4f29-97f0-59ce23e4f1fd,66846,385333137,2024-10-16,disponible
4f1912c0-a4a4-4a25-9092-c8745e385b9d,113037,034538430X,2024-10-20,reserved
c44a9199-fbc8-4fc9-8fa9-e90aba35472f,204285,553576801,2024-03-31,reserved
46322aec-daf1-4802-a268-bb1f3d60e620,81613,1551668637,2024-04-06,reserved
eae71822-b496-45bc-a07c-6fc81b3e07d5,240576,60169281,2024-11-01,disponible
7ce2042e-2609-451d-93f3-5910c52b357f,138066,1551666952,2024-06-07,reserved
5f6bcb4b-1a76-4e68-8bff-b2bb6d4fb48c,92999,553285785,2024-03-25,reserved
4a110b47-e0c9-4587-80ff-c80fa3ef9e2d,258032,373484410,2024-04-02,reserved
27073d42-9cbb-4d29-9333-255c362a92bc,28985,64405877,2024-05-21,disponible
4f76a1dc-535e-4b0d-8114-837076486b13,204428,60009640,2024-02-03,disponible
b0f8142f-4c72-4cca-8fe2-26e374649825,265599,60182970,2024-12-07,reserved
9141e9f3-66c7-428a-bc29-670442674876,47553,399144897,2024-10-26,disponible
e7995ed4-70df-4776-aed6-048439f5d37c,47446,61031089,2024-05-04,disponible
3ed5fb78-f7f1-4edc-8a26-8393a4ee92a0,145590,312890273,2024-06-26,disponible
77209252-02ba-4b5a-b488-e0327e4fe52e,190193,446608378,2024-01-03,disponible
7a54611a-e59d-473c-a179-5dc5b32a60ed,98022,449001962,2024-09-07,reserved
92dd6ffb-0110-470b-9a92-a77ace63d75e,193705,074321269X,2024-08-04,reserved
71608346-125c-4066-be91-7a283494565f,77923,385323921,2024-08-23,disponible
1ddf28d2-f4e1-49e7-82c8-1964776ff643,52557,1551668440,2024-12-13,reserved
c1d0c48e-a918-4419-badb-23e89823f46c,185285,446518700,2024-07-02,reserved
6b58a040-1954-4d97-aa97-ccb51cc90437,185681,451201906,2024-10-13,disponible
dd98923b-e747-45fe-a2f9-c046537eeb05,265021,812555058,2024-04-26,reserved
9e3a9a22-325f-4af9-bf06-296ab6308f95,136943,441005543,2024-05-28,disponible
cf8b0646-cd48-4f16-a6b4-70069dd4c7af,216119,312956681,2024-10-16,reserved
4fe2ceef-1b2e-4b38-94e4-5fbdca7eca2b,204216,373262736,2024-06-01,reserved
821fc8d0-5cdf-407b-b71e-09ffc6df3813,214484,155166836X,2024-06-26,disponible
3b1f85a4-8a5d-4b67-a7e8-9d59daf8f77f,47806,451193288,2024-09-25,reserved
875d7207-f824-4c29-8adb-6615d44c754b,176248,553578022,2024-01-14,reserved
31791a1e-cbf7-429f-a3e8-0a088452af05,22565,449219364,2024-01-24,disponible
95608184-18f2-49a8-8acd-747acddc2667,257526,1842328506,2024-10-30,reserved
74004bd9-9597-44d9-b5aa-714da521b118,72500,446516279,2024-11-23,disponible
92775423-68b6-4290-8c13-8fb8a0cf8453,172699,380775832,2024-10-12,disponible
1d9866e5-9994-4014-ae1e-663cdb68a33c,205711,440215900,2024-04-06,disponible
24963820-fccd-46bf-99bd-73b8494828ea,24563,380818760,2024-06-11,disponible
276c8698-0c28-4a5a-ba6b-a4206845b9c6,95668,446361836,2024-05-04,disponible
18abd5e8-fa4b-4a95-b81e-309309b2b3d5,213839,517549069,2024-05-28,disponible
cb695c97-7945-4c29-bf44-6a35716ab6d8,191654,1567187277,2024-11-19,reserved
0b0a9fb3-de40-4af7-af71-9e13ca135ee5,142473,373272359,2024-01-21,disponible
437fcfe6-7f04-4cba-be77-3fdc9bfdb49b,146760,446605883,2024-09-17,reserved
45751418-5337-4169-b522-c6463fedad70,230868,1567181562,2024-09-18,disponible
8ba97181-7044-45d8-a226-1aa2b751d932,56002,140187405,2024-10-24,reserved
faeebbc0-4b3c-43c3-9be8-f6f1977788be,147768,893753971,2024-09-11,disponible
87b66aac-c82c-40fa-a844-fca984ca9af9,134475,1853260584,2024-01-25,disponible
5b9c7a6e-c6b5-4d18-b825-0cd7ef66db2f,87249,590434985,2024-07-04,reserved
f29b392e-a954-430f-81be-d2599e9c7092,82251,671739670,2024-05-04,reserved
edec238f-914c-42ed-b68a-8010a6edd874,13799,843953101,2024-08-05,disponible
811ce4bd-e25e-4979-8564-8f9ee4af86a1,22588,345308484,2024-02-01,reserved
64517fe4-0dc3-4a3a-80aa-dbfa23c4449f,179181,393307069,2024-10-03,disponible
f82976a7-65eb-4114-bddd-49c6e2040d2b,17285,380789140,2024-09-19,disponible
0e291e2c-5bc2-4ca5-aa5b-b67e85201a3d,47813,451453824,2024-08-19,disponible
b5d7791b-4f88-4239-98ab-fabd1397f24a,199451,440186927,2024-05-25,disponible
0d1602ec-c326-4047-bff7-abee12ced873,175915,679783261,2024-06-16,disponible
9990faf0-2a89-479f-8ea4-820ebbf93102,264514,375806717,2024-03-30,reserved
f781f3bf-b6e2-46d1-86c1-1e5c5cf3b60a,22345,515137057,2024-09-17,disponible
d51916a9-8f8a-473c-8889-6f89257c08c3,210443,743227441,2024-12-05,reserved
2fac473b-ac3a-43c8-9ed1-65e28ab5152f,27537,670877999,2024-02-07,reserved
b95ef4bc-cb90-49dc-a00f-857642bebb3a,170977,312986289,2024-12-29,reserved
c86a6bc1-88ea-4f2d-bc3e-da0de040865d,131796,812570901,2024-11-10,reserved
9e8c7bc0-8ab4-427c-bac2-6332ccafc39d,239412,671024108,2024-01-11,disponible
83a87e6a-784f-45c0-9caf-456adfed243e,46679,345433491,2024-12-12,reserved
ad6521a2-dfe4-4da8-82f7-2256f0a7fd34,37986,671793888,2024-12-14,disponible
205cf46a-6a34-4973-84c2-c8b18726fe00,169306,679769447,2024-09-07,reserved
86c7e41d-0ee7-4c69-b14a-0d933af2c519,245049,671535455,2024-03-14,disponible
221f06cb-726c-4a3c-a621-b492150c3a06,264231,1558743316,2024-03-20,reserved
af5c1f0a-cc2e-4e84-b56f-6c5774cee0e8,159446,345381432,2024-09-10,disponible
15e64a03-22c2-463b-827c-5a1632dbc804,250955,089919513X,2024-02-29,disponible
016de2f9-1725-43a4-aaae-3e4dd2bba6d9,144552,043919105X,2024-04-17,reserved
57ac98f8-5660-4827-a8d2-27783979b6f1,53473,553375067,2024-01-09,reserved
4a7d924a-a513-420f-9c64-ce53be44610e,95303,671452177,2024-08-27,reserved
23c0b70c-6600-4fd9-b0ad-45524d550c60,197012,451143426,2024-03-26,disponible
851ebb41-473c-48b6-a508-d182ce1c64f4,130912,553275976,2024-02-21,disponible
0b4dba18-05ff-4661-a098-cdd45245ddc0,165047,553122509,2024-11-30,reserved
29353580-3179-45ba-94a2-022ce353624d,149093,140092323,2024-10-25,reserved
db0b84f4-3ecb-4c0d-8b32-73b39b766c72,48943,441779131,2024-04-11,disponible
9cd5f653-c858-4cdb-837b-d143be325d3e,170201,345387813,2024-06-18,disponible
c97071c1-19fd-4a21-9857-19c51f3e56c1,235312,1562927736,2024-06-24,reserved
9ef57dbe-a197-4652-80fa-d21717358882,169403,553293885,2024-03-25,reserved
f37a19b5-f803-4b42-b7a8-0634e240cb6c,260348,671795171,2024-02-26,disponible
49c50608-a11c-45c0-88a7-db6354c997ce,23449,449702472,2024-08-24,disponible
bcc8502d-5fcf-486f-a35f-7222ef8a6153,109547,553564404,2024-09-01,disponible
cc8981e7-bf9f-443a-b8b1-3176c5d1cdb9,6128,441873308,2024-06-19,reserved
8b7a00cb-9a13-47b9-a705-7fe25f866055,110151,812512421,2024-06-13,reserved
05107f3a-0d1e-4a2f-bae7-6146dd717d38,124135,553209833,2024-12-26,reserved
a0aad1f7-e3f7-4f0b-96e9-16d6ff6f8ec0,175099,553562398,2024-01-25,reserved
40cf69f6-47d3-44b9-8f86-aff95ef2e8be,34694,553287532,2024-01-05,reserved
a022d132-8845-44bc-ab7d-ce1b512b0b48,211590,312979509,2024-02-02,disponible
6950b1ec-4d35-4be9-9f6f-0ab7da4ecdf5,267143,60199296,2024-09-24,reserved
f6865809-30b5-4264-a3d5-471c5fb0730d,154677,1885365012,2024-03-13,disponible
8c6ee1a9-b1ef-4b38-90e4-1d7c224c978e,45425,931580781,2024-10-23,disponible
e5568d4b-c6e3-4af1-97dc-f698000bca52,40358,440214602,2024-11-09,disponible
dbcef9c0-f9da-45d6-b36b-f3fe9259c5e8,98070,425191583,2024-04-13,reserved
4ff7a1d4-58a2-468b-93c5-1cc828974359,60037,61097942,2024-06-25,reserved
0c8d6180-aad3-45f5-b634-04d721d7ac7a,102657,449207145,2024-05-05,reserved
316fd3c1-02aa-4a51-a5cb-32bfc9757a1b,32636,380704900,2024-07-10,disponible
f8bb26a6-05eb-4d1c-9af0-8b6216a7205c,104039,553278363,2024-06-16,reserved
1d894e17-80bc-460d-8e09-cdac054c8b8f,209399,684717603,2024-09-13,disponible
f8c4d218-e87b-4b4c-a9d2-4624696c8d48,249133,671666401,2024-01-01,disponible
88f8e3bf-4d26-402d-9bc4-c670a3b197b2,2445,671434225,2024-10-11,reserved
cdd774f2-9da0-49ec-802c-b21f923d8663,177878,609609491,2024-12-03,reserved
a83a0952-b7c5-4b5e-9a57-395ee44844ed,173640,3453136411,2024-11-05,reserved
7c32b2dd-2549-4d13-b236-0238f1e15736,84600,671742949,2024-09-27,disponible
3b348f87-4ceb-4571-941a-d6d80a97270a,227754,553582127,2024-05-16,disponible
ea57255c-3fe1-4221-b547-1a2a76ba258f,25287,425169685,2024-11-03,reserved
73013e33-bf14-4413-be29-dba14e88df32,165370,425132625,2024-07-31,disponible
6c1ed141-4c90-485f-92be-cc3868699dbe,158749,440225817,2024-11-14,disponible
00492eba-a924-42e5-8cfe-b87d3bc05865,77883,312982615,2024-04-08,disponible
d6ae7573-ce92-4daa-8c2d-3c025dc99e64,51556,743456394,2024-12-14,disponible
fa576b62-706b-4121-b563-c961c7cd7597,188306,312270712,2024-02-29,reserved
c0b57678-56be-4241-a1be-61ca7060ec17,132530,60163283,2024-07-12,disponible
32e4491f-9187-4fd2-a94b-da037c51df32,69767,61091847,2024-09-06,disponible
9b276597-615e-4f77-9365-616a465036f6,233260,553578308,2024-05-04,disponible
fb39ad14-2042-4fcf-b877-890fdd700c06,100246,393300498,2024-09-15,disponible
64a5681f-bbfe-420e-a916-838d6c538ce9,172375,553578359,2024-05-30,disponible
341715e6-8b02-43e7-bcb9-6bfbfb90bcaa,217371,671529986,2024-07-13,disponible
9c7d18a6-6b0a-4499-bba0-50c24acc5c52,43576,1594570841,2024-06-26,reserved
1946ac4e-094b-45c4-a942-a956d2fd8968,259937,1853260061,2024-12-28,disponible
1f016491-3bc4-44b5-9b34-878de8475d0c,215881,440901588,2024-08-05,disponible
3d918d15-7e08-444a-853b-b3184424e64b,117384,425146421,2024-08-13,reserved
ed823e98-ebf3-401d-ba10-6326394e3eae,101045,1551666235,2024-09-14,disponible
4bf4c307-b55c-4f9e-8acf-841294c9eba3,29695,553281143,2024-01-15,disponible
50af4fee-a429-4303-b752-6e3cda9c0cc3,317,068419337X,2024-09-29,reserved
66689da9-39fb-49a6-b352-cbe8b06bc4a0,241248,345305779,2024-06-29,disponible
c14e4b17-692e-46d0-8f70-1b1175a02272,173441,684827123,2024-07-09,disponible
f8d613bc-8784-4f57-81a9-01c1db591972,264480,380792028,2024-11-15,disponible
92c28139-9351-4ab4-ac89-acb2d73c7be9,80579,821770195,2024-12-28,disponible
aec94366-969b-46ad-b148-b6a8827303e9,186309,517593343,2024-02-19,reserved
d8be91b2-731b-4996-bb3a-7a7ff48e091e,134789,969522908,2024-08-21,reserved
bc4e6007-bb8e-42fa-b035-89d202281229,191191,842357424,2024-01-01,disponible
35a690e2-0219-4027-ab3b-e6f1b01fe224,124361,051513225X,2024-03-14,reserved
0d90127a-c49f-48e3-8fc1-582b12c5edcf,8393,886773490,2024-11-12,reserved
4d5ab6eb-7b43-4c70-9f52-aa3c81573764,270830,515129933,2024-06-02,reserved
53881035-d5ed-456b-8754-0c77282af309,177826,051512088X,2024-05-17,reserved
afbe22c1-70bf-48c9-8800-ec93726c71d8,60203,345387805,2024-10-10,reserved
d26480c7-bfe1-46a6-86dc-b04381baf127,127677,345316002,2024-08-21,reserved
53ce490c-741f-4a81-98a5-7ca485ecb409,78828,441003583,2024-07-12,reserved
3b852c15-50d6-4108-a793-6d0b17dfe872,260819,441005195,2024-07-29,reserved
ecf5e28a-1b8e-4a2c-86a5-b194b0c693e9,88385,441004326,2024-03-15,disponible
4ce92584-4413-4206-980e-c581483a4988,76592,441005055,2024-07-09,disponible
75ecc697-4149-40e8-ab31-cadb11166a21,73987,590034871,2024-01-27,disponible
9a4c1316-b034-4af3-88c1-2e36ed46bff2,162517,425179648,2024-07-31,reserved
fcb67c7b-2aa6-4ccb-af0c-49eb06a99971,230520,9070066882,2024-04-05,disponible
23379f57-3522-4f6c-aa02-03739936a993,35520,553262807,2024-07-07,reserved
19236410-e8f0-47f2-9114-5de970388e27,220365,679420916,2024-01-13,disponible
f714b54d-41cb-4b64-95cf-ea062939f0b9,131182,895948028,2024-12-02,reserved
65848a4f-8cd6-4d3e-80dc-61474e3d3d61,158563,446515612,2024-10-24,disponible
bd4e4160-2dc0-4c01-aa89-a487f96090b2,132708,1569247137,2024-11-21,disponible
da80902d-29f8-480d-867a-95b469bff775,38114,671657860,2024-04-30,reserved
065574c9-3ad9-441e-83e9-c4214897f40e,182999,515103292,2024-01-02,reserved
41d680ec-f5bd-4a86-85b6-dc91ffcb7713,52191,60956283,2024-07-31,reserved
157da1a4-66f0-450a-b1c7-9ed0af0ae2d1,21421,3596142172,2024-03-30,disponible
c5beb015-2de2-492c-a52d-12a9010be51e,275578,3404142942,2024-12-01,disponible
d6f5ef44-fdf7-45bf-a58c-907ce3a4f1c9,164522,3453160789,2024-10-03,reserved
32589b90-e6e4-43a9-858c-ababe40f7761,265973,3453162358,2024-01-05,reserved
84efb81a-c336-4020-aff7-1d31f352d502,207981,3257230044,2024-01-10,disponible
ead866d0-5765-407f-8122-423e241d9e9e,132370,354824971X,2024-03-10,disponible
c98b3a99-7769-479d-a338-693407d700f5,205875,345315178X,2024-02-20,disponible
5221a2c6-c14c-424f-b91d-3a93db847df5,76073,3442727103,2024-02-28,reserved
05f6a857-80e0-4846-9e92-c12b2ab2b53b,78798,344272144X,2024-03-05,disponible
18e074e1-2dfb-4f97-8eac-11a6340f9127,41615,3596147832,2024-09-26,reserved
77a3b3c9-8bc0-4a53-aab8-0a8baa465487,251054,3404139968,2024-04-30,disponible
4ee7d6ea-f4a9-4ebc-990a-f543b99685f6,243906,3453196643,2024-06-23,reserved
f3e67155-de11-4c12-acb1-4bcb5d1b04bf,244823,3442351472,2024-07-28,reserved
f35130d9-4d4f-492c-b477-736f695fceae,206864,3442435285,2024-01-09,reserved
328c061b-d89a-4b0a-99b5-8d8f1ac55b16,60685,3442431379,2024-11-07,reserved
d25bab16-93a5-4be2-b7c5-038eebee4fc1,106202,3404143485,2024-08-03,reserved
74c4b03e-6353-492e-9465-8fa2af6354b7,261557,3596223946,2024-03-13,reserved
4748c9b7-81e0-46ba-8f23-b15d736f8f16,84064,3547717655,2024-07-25,disponible
6eea3716-7e30-44f9-8fd1-6e2ace4bf6a9,159540,3446200487,2024-04-16,disponible
bbc0696b-be5b-433c-9631-b2005b1481ea,25485,3446201882,2024-05-12,reserved
e8e6cbb3-4735-4b2f-9ebf-6d21be625204,38787,759901260,2024-08-15,disponible
f0f738ce-a8c6-49dc-87ec-c1c420dd174d,113738,679764003,2024-07-15,disponible
0bc17a54-a97e-46f9-a3f0-03e45302be4e,119942,812550609,2024-05-20,disponible
e4edce85-5ee3-40ef-aa85-38e60943f715,105907,1560760516,2024-09-09,reserved
58ee6eba-cba6-481f-8b40-99531ac86ee9,215380,156076113X,2024-05-29,reserved
5c5b2c0b-3ca3-4f12-828b-b0a9d98370b7,166312,345422406,2024-08-15,reserved
3edfb106-b180-43c3-8c45-7c6093ee320d,201861,312194560,2024-10-29,disponible
304ba854-c74b-457f-ae48-fc56652f8ea7,33339,553570951,2024-06-05,disponible
1d4fe30e-8391-4d48-a9be-1661ead94a12,95147,451121082,2024-09-29,disponible
21dfb2ad-4d4d-4d4b-b88c-2855e445eab5,158792,140345353,2024-12-16,reserved
09cc16c4-0964-43dc-b801-b92c502b4e7d,149150,671644475,2024-08-29,disponible
b23bbb4a-adfd-4fd7-aa71-b6e1d1e35bc3,84955,373122659,2024-12-17,disponible
17ee3a8d-a956-4ca0-a268-a66c0646165c,56881,037329221X,2024-03-12,reserved
77f0486e-c920-4c6d-bd17-daca65955760,135491,373259891,2024-11-09,disponible
847e3002-84ef-4539-afe1-e8a7a34f9963,155473,373122691,2024-07-22,reserved
8742ecd0-bf3c-42f0-a39f-4bcc898d80e0,130779,373122675,2024-02-15,reserved
b5209865-4592-4aee-9b21-23d5aedf9ae2,133895,812507274,2024-07-09,disponible
8df1a912-2652-4951-9173-f21ada901883,65583,70506728,2024-04-08,reserved
f45c108a-ba47-44f7-bd25-017e253cdc40,38317,525932593,2024-04-17,reserved
1ce6794d-4e23-4ab9-bcf3-f2d8bf469358,101141,810913763,2024-03-25,disponible
c965506c-f4c0-4106-a652-892788320b64,188714,865470561,2024-04-28,reserved
4f9c884f-007e-4312-955e-1c98d321b814,82163,688159141,2024-02-29,reserved
603f9911-8d31-44ee-a69c-6d7754738b5d,196983,039449461X,2024-10-14,reserved
3c348a6c-a273-4e59-8a9e-b3506f9de77c,116444,449908615,2024-08-03,disponible
dfa9a677-3f20-4da2-b7ad-17db6bd5e30a,113831,963440349,2024-07-14,disponible
cac048b0-786b-43d2-951c-5b7dca85328f,82528,312045875,2024-01-21,disponible
3a58073f-7d1f-4da2-8440-3453f3aee0cb,166610,671769316,2024-04-04,reserved
9f192214-64b8-41c5-a6b8-53b7ce8aa8df,150967,806515015,2024-12-09,reserved
fd04eed7-b97c-49db-9924-741ca7a2d32e,57275,767900936,2024-08-28,reserved
77754a1e-4c56-4d61-8d81-752997a8b465,225420,60965991,2024-06-03,disponible
fe802161-2848-48a7-93de-5e6cede6d73f,41963,1559581719,2023-12-31,disponible
852142c2-b4bc-4914-9d68-1a79e32113c7,143046,553213938,2024-01-17,disponible
982afcb5-af18-4b07-9384-8cb32cbde68b,145287,1551668122,2024-04-08,disponible
861ace83-cdcf-4bb7-acd5-555af0d7c307,248558,345444078,2024-08-15,reserved
b86deee6-34f4-4df8-8672-d9ffb8b1158b,267027,802137040,2024-09-15,reserved
732b95c3-09bd-4457-a900-e1b22557f234,60304,1860461670,2024-09-05,disponible
484ee0fd-e369-4510-8732-736438d11082,269895,375410198,2024-01-03,reserved
267bbc91-2ff7-4115-8d06-c7461245f722,148679,375700153,2024-09-02,reserved
61e7a695-1ff0-4bd2-a849-310199e4f020,190571,451190548,2024-08-22,disponible
4d44acb0-b50a-4b32-94f8-7a9c103fb805,139229,671553046,2024-08-15,disponible
fc4d9973-791f-438c-8cbe-1f032f4051f0,115991,553232940,2024-05-23,reserved
3043719b-c8f6-4cfa-bc19-92cf42b24eac,185907,059010683X,2024-04-25,disponible
bb119257-d4da-4808-b18c-07236312694e,239435,043942089X,2024-06-22,reserved
31f8d2ce-3b5b-4075-ba93-51c46b370327,226972,684849224,2024-12-20,reserved
4b0cbb36-5d94-4ee8-aecc-14a767f93940,7244,6392466,2024-10-13,reserved
bd6d13c8-b61f-47d7-ac07-796b4e9cf695,205431,452283825,2024-10-07,reserved
9dff321e-d268-484c-870a-548c993c3b18,175052,044661050X,2024-12-13,reserved
e9488225-9712-4ef3-80f7-8e728eed4c58,104414,425176045,2024-05-09,disponible
63e1a27d-3c8a-4c0c-bb60-d20a81f3ea56,147036,449006158,2024-12-14,reserved
37c29869-776c-4df6-b3bf-f1b31c2f3f62,83472,486280381,2024-02-25,disponible
56429180-d491-46c7-abe6-75ce7c35e802,277587,671749102,2024-07-11,reserved
bd6752d4-d7b1-4171-a639-365c34131645,71127,687287529,2024-06-14,disponible
